study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA392012	SRP110600	SAMN07280305	SRS2317769	SRX2960904	SRR5760969	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	149		PAIRED	AMPLICON	METAGENOMIC	PCR	25708	12087085	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_280	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	149	TZ_HADZA_349.fastq.gz	209963;1425215;2444121	2f80a7cd266ff7436131bcd396cbf5b5;540ffa5d5fd7d1f4b128afc8bd7520a0;be91cb7543e093250ae5c9aa01826852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760969/SRR5760969.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760969/SRR5760969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760969/SRR5760969_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5760969/SRR5760969.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5760969/SRR5760969_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5760969/SRR5760969_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760969/SRR5760969.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760969/SRR5760969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760969/SRR5760969_2.fastq.gz							5603932	61faa86cfbbfe3da0ea39a11e4b403e2	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5760969	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/009/SRR5760969	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5760969				TZ_HADZA_349		349		2017-11-09
PRJNA392012	SRP110600	SAMN07280405	SRS2317767	SRX2960903	SRR5760970	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	249		PAIRED	AMPLICON	METAGENOMIC	PCR	18982	7789239	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_380	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	249	TZ_HADZA_843.fastq.gz	630622;1357787;1719424	1284763db6075bb88ceb5f9ccfd085ab;078e4742a0caf940ce4e6912eecf34ac;bb26f778fc00a56cbc576b85a7b025e2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760970/SRR5760970.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760970/SRR5760970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760970/SRR5760970_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5760970/SRR5760970.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5760970/SRR5760970_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5760970/SRR5760970_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760970/SRR5760970.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760970/SRR5760970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760970/SRR5760970_2.fastq.gz							4708124	122d3e96589848e391ffdc3f6457ccec	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5760970	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/000/SRR5760970	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5760970				TZ_HADZA_843		843		2017-11-09
PRJNA392012	SRP110600	SAMN07280406	SRS2317766	SRX2960902	SRR5760971	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	250		PAIRED	AMPLICON	METAGENOMIC	PCR	18955	8272628	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_381	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	250	TZ_HADZA_844.fastq.gz	423577;1337114;1815059	89eb1811851e151d4877adb978c0fa75;7bc254f4c865ac44a3a64c2ef274c135;6ca2af84e82da806fc7db0bee171439e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760971/SRR5760971.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760971/SRR5760971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760971/SRR5760971_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5760971/SRR5760971.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5760971/SRR5760971_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5760971/SRR5760971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760971/SRR5760971.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760971/SRR5760971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760971/SRR5760971_2.fastq.gz							4909205	29ced4adaf4d6b096f0458833a7da23c	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5760971	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/001/SRR5760971	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5760971				TZ_HADZA_844		844		2017-11-09
PRJNA392012	SRP110600	SAMN07280403	SRS2317765	SRX2960901	SRR5760972	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	247		PAIRED	AMPLICON	METAGENOMIC	PCR	20116	8785281	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_378	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	247	TZ_HADZA_841.fastq.gz	455814;1444158;1949877	94cd208e9456ea70ffb9d0658d62978b;c62d230adaa0c5375a9887bf6e10f16a;7e4a23b723bb3fd09595ec5438669d53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760972/SRR5760972.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760972/SRR5760972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760972/SRR5760972_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5760972/SRR5760972.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5760972/SRR5760972_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5760972/SRR5760972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760972/SRR5760972.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760972/SRR5760972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760972/SRR5760972_2.fastq.gz							5185068	847f19290631c575d87c435a34bac5fa	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5760972	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/002/SRR5760972	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5760972				TZ_HADZA_841		841		2017-11-09
PRJNA392012	SRP110600	SAMN07280404	SRS2317764	SRX2960900	SRR5760973	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	248		PAIRED	AMPLICON	METAGENOMIC	PCR	21917	9542683	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_379	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	248	TZ_HADZA_842.fastq.gz	498510;1505978;2098697	15dd2a4a49110ed194f097123bbd438a;a2214d6c2230e46bb0b2a2302d804275;98e34b81d449f615644a6cc4b2d8ba76	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5760973/SRR5760973.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5760973/SRR5760973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5760973/SRR5760973_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5760973/SRR5760973.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5760973/SRR5760973_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/003/SRR5760973/SRR5760973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5760973/SRR5760973.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5760973/SRR5760973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/003/SRR5760973/SRR5760973_2.fastq.gz							5620607	075c29869c2e332b70ed7f30ce8aca5a	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5760973	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/003/SRR5760973	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/003/SRR5760973				TZ_HADZA_842		842		2017-11-09
PRJNA392012	SRP110600	SAMN07280401	SRS2317763	SRX2960899	SRR5760974	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	245		PAIRED	AMPLICON	METAGENOMIC	PCR	21305	9357369	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_376	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	245	TZ_HADZA_838.fastq.gz	462422;1592317;2093515	98a5122b88e79f10788d57af92c5b9d7;3fe8fb9f29e23452bcb7a1cb6d40aec4;ded3ead4848f5af85d206a47d367bbac	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5760974/SRR5760974.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5760974/SRR5760974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5760974/SRR5760974_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5760974/SRR5760974.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5760974/SRR5760974_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/004/SRR5760974/SRR5760974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5760974/SRR5760974.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5760974/SRR5760974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/004/SRR5760974/SRR5760974_2.fastq.gz							5528310	de21647257d8b9fd0a6e8715e6af6ee0	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5760974	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/004/SRR5760974	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/004/SRR5760974				TZ_HADZA_838		838		2017-11-09
PRJNA392012	SRP110600	SAMN07280402	SRS2317762	SRX2960898	SRR5760975	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	246		PAIRED	AMPLICON	METAGENOMIC	PCR	21350	9226376	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_377	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	246	TZ_HADZA_839.fastq.gz	524914;1600857;2045582	235770669c21478f4d611d107bacfb90;d557b6cbb45711ad12166f7ae9b30068;9b9e89db011407fb23be8496cf1e9914	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5760975/SRR5760975.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5760975/SRR5760975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5760975/SRR5760975_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5760975/SRR5760975.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5760975/SRR5760975_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/005/SRR5760975/SRR5760975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5760975/SRR5760975.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5760975/SRR5760975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/005/SRR5760975/SRR5760975_2.fastq.gz							5500813	dabe4f07816e2358a3578452c83c76bc	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/005/SRR5760975	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/005/SRR5760975	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/005/SRR5760975				TZ_HADZA_839		839		2017-11-09
PRJNA392012	SRP110600	SAMN07280399	SRS2317761	SRX2960897	SRR5760976	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	243		PAIRED	AMPLICON	METAGENOMIC	PCR	21865	9303268	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_374	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	243	TZ_HADZA_836.fastq.gz	602886;1529145;2025459	3f1a09d804f0937813ac12d61d5707aa;7a5936c7038ab89cfc02dc7f87a53674;752883fd424a254ba99d63136a0fba0e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5760976/SRR5760976.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5760976/SRR5760976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5760976/SRR5760976_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5760976/SRR5760976.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5760976/SRR5760976_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/006/SRR5760976/SRR5760976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5760976/SRR5760976.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5760976/SRR5760976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/006/SRR5760976/SRR5760976_2.fastq.gz							5509658	bbacb928a3ed67b8e9ca5f03ecfe925c	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/006/SRR5760976	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/006/SRR5760976	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/006/SRR5760976				TZ_HADZA_836		836		2017-11-09
PRJNA392012	SRP110600	SAMN07280400	SRS2317759	SRX2960896	SRR5760977	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	244		PAIRED	AMPLICON	METAGENOMIC	PCR	21166	9312867	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_375	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	244	TZ_HADZA_837.fastq.gz	439187;1494282;2034996	6e670a15429ed88108c8cd8af8573926;0d7c6d3f4c8cd508d41d72561425189d;daa9f587b6b49016ce656efd83b5ddbc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5760977/SRR5760977.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5760977/SRR5760977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5760977/SRR5760977_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5760977/SRR5760977.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5760977/SRR5760977_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/007/SRR5760977/SRR5760977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5760977/SRR5760977.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5760977/SRR5760977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/007/SRR5760977/SRR5760977_2.fastq.gz							5480244	07c9367734a287505729d0aa6cabe6b2	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/007/SRR5760977	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/007/SRR5760977	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/007/SRR5760977				TZ_HADZA_837		837		2017-11-09
PRJNA392012	SRP110600	SAMN07280397	SRS2317760	SRX2960895	SRR5760978	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	241		PAIRED	AMPLICON	METAGENOMIC	PCR	19711	8304277	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_372	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	241	TZ_HADZA_834.fastq.gz	589932;1556283;1871789	dbd5f1a0324f931b14aeb0e7229ae475;f4292ee52094a5d965ad060d68ee89ec;85e4d32615c16bdd2493b499f7caa00e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5760978/SRR5760978.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5760978/SRR5760978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5760978/SRR5760978_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5760978/SRR5760978.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5760978/SRR5760978_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/008/SRR5760978/SRR5760978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5760978/SRR5760978.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5760978/SRR5760978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/008/SRR5760978/SRR5760978_2.fastq.gz							5023969	e4397300cd44a20a45760cfba269a738	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/008/SRR5760978	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/008/SRR5760978	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/008/SRR5760978				TZ_HADZA_834		834		2017-11-09
PRJNA392012	SRP110600	SAMN07280398	SRS2317758	SRX2960894	SRR5760979	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	242		PAIRED	AMPLICON	METAGENOMIC	PCR	16116	6927585	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_373	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	242	TZ_HADZA_835.fastq.gz	419555;1310498;1584353	0f567dd7b0dd730d8a07e1b06eab95fd;f833ae86fd8963ac8c0bc07d99aefcd7;68c34bffd356e1ad414f586f0d5ecc51	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760979/SRR5760979.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760979/SRR5760979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760979/SRR5760979_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5760979/SRR5760979.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5760979/SRR5760979_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/009/SRR5760979/SRR5760979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760979/SRR5760979.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760979/SRR5760979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/009/SRR5760979/SRR5760979_2.fastq.gz							4217190	8f96392f25c975a4ce8ff0b4257a531f	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5760979	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/009/SRR5760979	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/009/SRR5760979				TZ_HADZA_835		835		2017-11-09
PRJNA392012	SRP110600	SAMN07280493	SRS2317757	SRX2960893	SRR5760980	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	337		PAIRED	AMPLICON	METAGENOMIC	PCR	32026	13988259	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_468	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	337	TZ_HADZA_3027.fastq.gz	827644;2750634;3338957	b0ad80befb8386d99cbc6d04e94a337e;7d5a191fc688ec647179df6dc4e1cd26;e631dffa7d4412887a9c461da3540ff6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760980/SRR5760980.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760980/SRR5760980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760980/SRR5760980_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5760980/SRR5760980.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5760980/SRR5760980_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/000/SRR5760980/SRR5760980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760980/SRR5760980.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760980/SRR5760980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/000/SRR5760980/SRR5760980_2.fastq.gz							8769233	6e5c5387b1a29c9089194500a75df0a8	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5760980	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/000/SRR5760980	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/000/SRR5760980				TZ_HADZA_3027		3027		2017-11-09
PRJNA392012	SRP110600	SAMN07280494	SRS2317756	SRX2960892	SRR5760981	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	338		PAIRED	AMPLICON	METAGENOMIC	PCR	35890	15720556	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_469	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	338	TZ_HADZA_3031.fastq.gz	904526;2970331;3692353	ec6b4150ecd4d57b032d9c941b9b5983;5a01a1ee65524e5d0194434480a031f3;92e6f22365f15a01416ee56aad67c99f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760981/SRR5760981.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760981/SRR5760981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760981/SRR5760981_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5760981/SRR5760981.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5760981/SRR5760981_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/001/SRR5760981/SRR5760981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760981/SRR5760981.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760981/SRR5760981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/001/SRR5760981/SRR5760981_2.fastq.gz							9746701	f975ac4f7076c3147d5ff1ee581d527f	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5760981	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/001/SRR5760981	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/001/SRR5760981				TZ_HADZA_3031		3031		2017-11-09
PRJNA392012	SRP110600	SAMN07280491	SRS2317755	SRX2960891	SRR5760982	SRA581706	408170	human gut metagenome	ILLUMINA	Illumina MiSeq	335		PAIRED	AMPLICON	METAGENOMIC	PCR	25192	10573526	SUB2811677	2017-11-09	2017-11-09	Illumina MiSeq sequencing; TZ_HADZA_466	Seasonal Cycling in the Gut Microbiome of the Hadza Hunter-Gatherers of Tanzania	PRJNA392012	335	TZ_HADZA_3025.fastq.gz	862970;2097239;2575168	98db7cf343a46bb3e856dc647956f823;b729c1d2b2a89b26e16eb4a7694ee392;af01f9be69cf16b0e5c9247f02818bb4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760982/SRR5760982.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760982/SRR5760982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760982/SRR5760982_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5760982/SRR5760982.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5760982/SRR5760982_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR576/002/SRR5760982/SRR5760982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760982/SRR5760982.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760982/SRR5760982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR576/002/SRR5760982/SRR5760982_2.fastq.gz							6664445	252f762452a923aec82d07b41ae33406	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5760982	fasp.sra.ebi.ac.uk:/vol1/srr/SRR576/002/SRR5760982	ftp.sra.ebi.ac.uk/vol1/srr/SRR576/002/SRR5760982				TZ_HADZA_3025		3025		2017-11-09
